source	target	interaction	symmetry	weight	negation
at2g20180	at3g28180	inhibition	asymmetrical	1.0	affirmative
at3g13710	at5g06960	ppi	symmetrical	1.0	affirmative
at2g22425	at5g58560	ppi	symmetrical	1.0	affirmative
at5g06320	at5g40380	ppi	symmetrical	1.0	affirmative
at3g07540	at5g59650	ppi	symmetrical	0.0	affirmative
at4g15380	at5g09400	ppi	symmetrical	1.0	affirmative
at4g37680	at4g39030	ppi	symmetrical	1.0	affirmative
at1g29060	at4g34640	ppi	symmetrical	1.0	affirmative
at1g52155	at4g37680	ppi	symmetrical	1.0	affirmative
at2g44110	at5g52240	ppi	symmetrical	1.0	affirmative
at3g26780	at5g37050	ppi	symmetrical	1.0	affirmative
at5g04280	at5g06770	ppi	symmetrical	1.0	affirmative
at3g45640	at3g01530	phosphorylation	asymmetrical	1.0	affirmative
at1g17280	at4g32650	ppi	symmetrical	1.0	affirmative
at4g14455	at5g40420	ppi	symmetrical	1.0	affirmative
at1g11350	at1g65690	ppi	symmetrical	1.0	affirmative
at1g34640	at4g04480	ppi	symmetrical	1.0	affirmative
at4g14455	at5g55290	ppi	symmetrical	1.0	affirmative
at1g65690	at3g08630	ppi	symmetrical	1.0	affirmative
at4g24460	at5g63030	ppi	symmetrical	1.0	affirmative
at2g32680	at4g02010	ppi	symmetrical	1.0	affirmative
at1g80865	at3g27770	ppi	symmetrical	1.0	affirmative
at3g26200	at4g34950	ppi	symmetrical	1.0	affirmative
at2g43370	at5g53060	ppi	symmetrical	1.0	affirmative
at2g41705	at3g54140	ppi	symmetrical	1.0	affirmative
at1g66350	at5g66730	ppi	symmetrical	1.0	affirmative
at1g63110	at2g41610	ppi	symmetrical	1.0	affirmative
at3g22960	at5g20920	ppi	symmetrical	1.0	affirmative
at5g40440	at2g18170	phosphorylation	asymmetrical	1.0	affirmative
at1g68380	at4g12250	ppi	symmetrical	1.0	affirmative
at5g14210	at5g52860	ppi	symmetrical	1.0	affirmative
at2g41090	at4g37940	ppi	symmetrical	1.3502549295	affirmative
at1g36050	at3g28220	ppi	symmetrical	1.0	affirmative
at3g42725	at4g30850	ppi	symmetrical	1.0	affirmative
at4g28330	at5g52240	ppi	symmetrical	1.0	affirmative
at2g36305	at4g13530	ppi	symmetrical	1.0	affirmative
at1g63110	at3g61750	ppi	symmetrical	1.0	affirmative
at1g24400	at5g03345	ppi	symmetrical	1.0	affirmative
at3g15800	at5g45770	ppi	symmetrical	1.0	affirmative
at1g54770	at5g22310	ppi	symmetrical	1.0	affirmative
at1g19800	at1g76185	ppi	symmetrical	1.0	affirmative
at3g66654	at5g19570	ppi	symmetrical	1.0	affirmative
at4g01010	at5g49760	ppi	symmetrical	1.0	affirmative
at1g06225	at1g63110	ppi	symmetrical	1.0	affirmative
at1g05580	at3g12180	ppi	symmetrical	1.0	affirmative
at4g24400	at1g24280	regulation	asymmetrical	1.0	affirmative
at3g20190	at3g66654	ppi	symmetrical	1.0	affirmative
at1g70210	at3g24810	ppi	symmetrical	1.0	affirmative
at1g49230	at2g22425	ppi	symmetrical	1.0	affirmative
at2g29410	at5g11890	ppi	symmetrical	1.0	affirmative
at3g63260	at5g67380	ppi	symmetrical	1.0	affirmative
at2g40900	at4g02010	ppi	symmetrical	1.0	affirmative
at2g20180	at5g63770	inhibition	asymmetrical	1.0	affirmative
at3g49670	at4g37680	ppi	symmetrical	1.0	affirmative
at1g14390	at5g59650	ppi	symmetrical	1.0	affirmative
at1g47640	at2g34250	ppi	symmetrical	1.0	affirmative
at1g73590	at5g37050	ppi	symmetrical	1.0	affirmative
at4g20140	at5g06320	ppi	symmetrical	1.0	affirmative
at3g08040	at5g60270	ppi	symmetrical	1.0	affirmative
at3g13175	at4g13510	ppi	symmetrical	1.4293884985	affirmative
at3g19590	at4g28230	ppi	symmetrical	1.0	affirmative
at3g66654	at4g35080	ppi	symmetrical	1.0	affirmative
at1g61610	at3g17000	ppi	symmetrical	1.0	affirmative
at3g20190	at4g14455	ppi	symmetrical	1.0	affirmative
at2g26180	at5g47410	ppi	symmetrical	1.0	affirmative
at3g08040	at4g13770	ppi	symmetrical	1.0	affirmative
at1g76185	at3g66654	ppi	symmetrical	1.0	affirmative
at1g33490	at3g12180	ppi	symmetrical	1.0	affirmative
at1g27290	at5g58560	ppi	symmetrical	1.0	affirmative
at3g51240	at5g13930	ppi	symmetrical	1.0	affirmative
at4g28980	at4g37630	ppi	symmetrical	1.0	affirmative
at1g63120	at3g59700	ppi	symmetrical	1.0	affirmative
at3g13175	at5g44860	ppi	symmetrical	1.0	affirmative
at1g29330	at3g14760	ppi	symmetrical	1.0	affirmative
at2g43360	at3g59420	ppi	symmetrical	1.0	affirmative
at1g27290	at1g30080	ppi	symmetrical	1.0	affirmative
at3g06530	at3g25710	ppi	symmetrical	0.0	affirmative
at4g02010	at5g25930	ppi	symmetrical	1.3321646505	affirmative
at1g14260	at4g37680	ppi	symmetrical	1.0	affirmative
at2g22425	at3g04110	ppi	symmetrical	1.3209504705	affirmative
at3g08040	at4g20790	ppi	symmetrical	1.0	affirmative
at1g11540	at5g06320	ppi	symmetrical	1.0	affirmative
at3g48750	at5g02110	ppi	symmetrical	1.0	affirmative
at1g23730	at4g16143	ppi	symmetrical	1.0	affirmative
at2g33330	at3g12180	ppi	symmetrical	1.0	affirmative
at3g02150	at5g09320	ppi	symmetrical	1.0	affirmative
at2g26330	at5g09400	ppi	symmetrical	1.0	affirmative
at1g11540	at5g55650	ppi	symmetrical	1.0	affirmative
at2g20180	at1g47128	inhibition	asymmetrical	1.0	affirmative
at1g22920	at3g45210	ppi	symmetrical	1.0	affirmative
at4g15730	at5g05190	ppi	symmetrical	1.0	affirmative
at1g76540	at1g72260	regulation	asymmetrical	1.0	affirmative
at4g31550	at5g28900	ppi	symmetrical	1.0	affirmative
at3g03210	at4g20140	ppi	symmetrical	1.0	affirmative
at1g18150	at4g12350	phosphorylation	asymmetrical	1.0	affirmative
at1g65985	at3g62290	ppi	symmetrical	1.0	affirmative
at1g08770	at4g35950	ppi	symmetrical	1.0	affirmative
at2g20180	at2g18790	positive_regulation	asymmetrical	1.0	affirmative
at1g09570	at1g04250	phosphorylation	asymmetrical	1.0	affirmative
at2g41610	at5g06100	ppi	symmetrical	1.0	affirmative
at1g31880	at1g51660	ppi	symmetrical	1.0	affirmative
at2g30580	at5g05410	ppi	symmetrical	1.0	affirmative
at3g08530	at3g60360	ppi	symmetrical	1.0	affirmative
at3g53720	at4g30850	ppi	symmetrical	1.0	affirmative
at1g63120	at1g70520	ppi	symmetrical	1.3880005005	affirmative
at2g20180	at4g18360	positive_regulation	asymmetrical	0.0	affirmative
at3g08710	at3g10640	ppi	symmetrical	1.0	affirmative
at1g32310	at2g39090	ppi	symmetrical	1.0	affirmative
at1g51880	at1g63110	ppi	symmetrical	1.0	affirmative
at3g50120	at4g30260	ppi	symmetrical	1.0	affirmative
at3g18800	at5g24000	ppi	symmetrical	1.0	affirmative
at2g26180	at3g53810	ppi	symmetrical	1.0	affirmative
at2g20180	at3g26170	inhibition	asymmetrical	1.0	affirmative
at1g69460	at3g13175	ppi	symmetrical	1.0	affirmative
at1g09380	at1g80865	ppi	symmetrical	1.0	affirmative
at1g32210	at5g49540	ppi	symmetrical	1.0	affirmative
at1g17280	at5g63930	ppi	symmetrical	1.0	affirmative
at2g05830	at3g59420	ppi	symmetrical	1.0	affirmative
at3g08040	at5g63930	ppi	symmetrical	1.0	affirmative
at1g17280	at4g02010	ppi	symmetrical	1.0	affirmative
at2g46410	at3g27920	ppi	symmetrical	1.0	affirmative
at4g33430	at4g39400	phosphorylation	asymmetrical	1.0	affirmative
at4g30660	at5g06100	ppi	symmetrical	1.0	affirmative
at1g62390	at3g25980	ppi	symmetrical	1.0	affirmative
at1g59560	at4g20790	ppi	symmetrical	1.0	affirmative
at3g26090	at3g52080	ppi	symmetrical	1.0	affirmative
at1g27190	at5g49540	ppi	symmetrical	1.0	affirmative
at1g27300	at3g42725	ppi	symmetrical	1.0	affirmative
at4g02010	at4g35110	ppi	symmetrical	1.0	affirmative
at4g34440	at5g14210	ppi	symmetrical	1.0	affirmative
at3g12180	at5g38210	ppi	symmetrical	1.0	affirmative
at1g14370	at2g41090	ppi	symmetrical	1.3502549295	affirmative
at5g13790	at2g39210	inhibition	asymmetrical	0.0	affirmative
at4g14455	at4g36820	ppi	symmetrical	1.0	affirmative
at1g15610	at4g20790	ppi	symmetrical	1.0	affirmative
at2g42780	at5g59140	ppi	symmetrical	1.0	affirmative
at3g44200	at5g37780	ppi	symmetrical	1.0	affirmative
at4g15620	at5g37050	ppi	symmetrical	0.0	affirmative
at1g62950	at5g59650	ppi	symmetrical	1.0	affirmative
at1g59580	at4g23650	phosphorylation	asymmetrical	1.0	affirmative
at3g51920	at5g13790	ppi	symmetrical	1.55206211	affirmative
at5g25220	at5g41410	ppi	symmetrical	1.0	affirmative
at3g59790	at1g08320	phosphorylation	asymmetrical	1.0	affirmative
at3g06430	at4g32570	ppi	symmetrical	1.0	affirmative
at4g11330	at4g00330	phosphorylation	asymmetrical	1.0	affirmative
at2g27290	at4g24460	ppi	symmetrical	1.0	affirmative
at1g21240	at5g50440	ppi	symmetrical	1.0	affirmative
at3g08680	at3g17000	ppi	symmetrical	1.0	affirmative
at1g50430	at4g35580	ppi	symmetrical	1.0	affirmative
at3g27960	at4g00980	ppi	symmetrical	0.0	affirmative
at3g48260	at4g30190	ppi	symmetrical	1.0	affirmative
at1g71830	at4g39400	phosphorylation	asymmetrical	1.0	affirmative
at1g29060	at1g75020	ppi	symmetrical	1.0	affirmative
at3g05120	at4g24210	ppi	symmetrical	1.0	affirmative
at3g13175	at5g15500	ppi	symmetrical	1.0	affirmative
at3g06980	at3g54230	ppi	symmetrical	1.0	affirmative
at3g48750	at5g03415	ppi	symmetrical	1.0	affirmative
at1g15900	at2g26180	ppi	symmetrical	1.0	affirmative
at3g06470	at5g59650	ppi	symmetrical	1.0	affirmative
at1g65690	at4g36850	ppi	symmetrical	1.3016236145	affirmative
at4g04860	at5g59650	ppi	symmetrical	1.0	affirmative
at1g29060	at4g30520	ppi	symmetrical	1.0	affirmative
at1g42990	at2g40950	ppi	symmetrical	1.0	affirmative
at1g60920	at2g41100	ppi	symmetrical	1.0	affirmative
at5g37780	at5g63770	ppi	symmetrical	1.0	affirmative
at1g29060	at1g70300	ppi	symmetrical	1.0	affirmative
at3g08530	at3g13222	ppi	symmetrical	1.0	affirmative
at3g27960	at5g09770	ppi	symmetrical	1.0	affirmative
at4g28230	at4g39050	ppi	symmetrical	1.0	affirmative
at2g41100	at5g56580	ppi	symmetrical	1.0	affirmative
at3g45640	at4g26650	phosphorylation	asymmetrical	1.0	affirmative
at2g28740	at3g25980	ppi	symmetrical	1.0	affirmative
at2g41400	at3g52850	ppi	symmetrical	1.0	affirmative
at1g17280	at2g16250	ppi	symmetrical	1.0	affirmative
at1g17280	at5g53390	ppi	symmetrical	1.0	affirmative
at2g29650	at3g12180	ppi	symmetrical	1.0	affirmative
at2g20180	at2g02080	positive_regulation	asymmetrical	1.0	affirmative
at1g29060	at3g15800	ppi	symmetrical	1.0	affirmative
at1g63120	at5g37810	ppi	symmetrical	1.0	affirmative
at1g52155	at4g04570	ppi	symmetrical	1.0	affirmative
at2g02560	at3g62980	ppi	symmetrical	1.0	affirmative
at1g58520	at2g04280	ppi	symmetrical	1.0	affirmative
at2g34090	at5g65683	ppi	symmetrical	1.0	affirmative
at3g47620	at5g16320	ppi	symmetrical	1.0	affirmative
at3g08720	at4g31700	phosphorylation	asymmetrical	1.0	affirmative
at1g07860	at5g05820	ppi	symmetrical	1.0	affirmative
at1g56330	at3g63080	ppi	symmetrical	1.0	affirmative
at1g07650	at4g14455	ppi	symmetrical	1.0	affirmative
at1g11350	at2g41705	ppi	symmetrical	1.0	affirmative
at4g23190	at5g63030	ppi	symmetrical	1.7349421465	affirmative
at3g20600	at3g59730	ppi	symmetrical	1.0	affirmative
at1g17280	at3g53720	ppi	symmetrical	1.0	affirmative
at2g26180	at3g01550	ppi	symmetrical	0.0	affirmative
at4g11370	at5g38970	ppi	symmetrical	1.0	affirmative
at4g01410	at5g24000	ppi	symmetrical	1.0	affirmative
at3g18380	at5g09790	ppi	symmetrical	1.0	affirmative
at5g06320	at5g19410	ppi	symmetrical	1.0	affirmative
at1g07860	at1g27190	ppi	symmetrical	1.0	affirmative
at4g31340	at5g06100	ppi	symmetrical	1.0	affirmative
at1g76540	at5g25380	ppi	symmetrical	1.0	affirmative
at1g18660	at5g08330	ppi	symmetrical	1.0	affirmative
at1g34640	at4g13510	ppi	symmetrical	0.0	affirmative
at1g57943	at5g37050	ppi	symmetrical	1.0	affirmative
at5g35330	at5g66750	ppi	symmetrical	1.0	affirmative
at3g10640	at4g23170	ppi	symmetrical	1.0	affirmative
at3g63310	at4g01410	ppi	symmetrical	1.0	affirmative
at3g62030	at5g42980	ppi	symmetrical	1.0	affirmative
at2g23790	at5g59650	ppi	symmetrical	1.0	affirmative
at1g23780	at1g75950	ppi	symmetrical	1.0	affirmative
at3g18480	at5g59650	ppi	symmetrical	1.0	affirmative
at1g76540	at5g67260	ppi	symmetrical	1.0	affirmative
at1g21240	at4g13530	ppi	symmetrical	1.0	affirmative
at1g21240	at1g55230	ppi	symmetrical	1.0	affirmative
at1g17280	at5g37810	ppi	symmetrical	1.0	affirmative
at5g13790	at1g19220	positive_regulation	asymmetrical	1.0	affirmative
at3g26350	at5g52420	ppi	symmetrical	1.0	affirmative
at1g47870	at5g03415	ppi	symmetrical	1.0	affirmative
at1g75810	at2g22425	ppi	symmetrical	1.0	affirmative
at2g37180	at4g23400	ppi	symmetrical	1.0	affirmative
at4g01370	at4g38960	phosphorylation	asymmetrical	1.0	affirmative
at1g34640	at1g57980	ppi	symmetrical	0.0	affirmative
at1g05200	at1g17280	ppi	symmetrical	1.0	affirmative
at2g36305	at5g27370	ppi	symmetrical	1.0	affirmative
at1g25540	at3g21350	ppi	symmetrical	1.0	affirmative
at1g01440	at1g49850	ppi	symmetrical	1.0	affirmative
at4g11330	at1g64620	phosphorylation	asymmetrical	1.0	affirmative
at3g61480	at4g13640	ppi	symmetrical	1.0	affirmative
at5g55910	at1g73590	phosphorylation	asymmetrical	1.0	affirmative
at3g45640	at3g61790	phosphorylation	asymmetrical	1.0	affirmative
at4g03290	at4g37640	ppi	symmetrical	1.260429907	affirmative
at1g15370	at5g58290	ppi	symmetrical	1.0	affirmative
at1g29330	at4g37370	ppi	symmetrical	1.0	affirmative
at4g14690	at5g27370	ppi	symmetrical	1.0	affirmative
at2g20180	at3g59090	positive_regulation	asymmetrical	1.0	affirmative
at1g47640	at1g72300	ppi	symmetrical	1.0	affirmative
at3g59420	at3g59890	ppi	symmetrical	1.0	affirmative
at3g50890	at5g39760	ppi	symmetrical	1.0	affirmative
at2g41100	at3g12720	ppi	symmetrical	1.0	affirmative
at2g43330	at3g60820	ppi	symmetrical	1.0	affirmative
at1g29060	at5g12860	ppi	symmetrical	1.0	affirmative
at3g12180	at5g52320	ppi	symmetrical	1.0	affirmative
at1g71050	at3g54390	ppi	symmetrical	1.0	affirmative
at2g01950	at2g31570	ppi	symmetrical	1.0	affirmative
at3g54140	at5g52240	ppi	symmetrical	1.0	affirmative
at4g24400	at1g77760	regulation	asymmetrical	1.0	affirmative
at1g77350	at5g62850	ppi	symmetrical	1.0	affirmative
at1g47640	at4g04510	ppi	symmetrical	1.0	affirmative
at2g20180	at2g17250	inhibition	asymmetrical	1.0	affirmative
at3g11410	at3g17630	ppi	symmetrical	1.0	affirmative
at3g06100	at4g30500	ppi	symmetrical	1.0	affirmative
at4g30850	at5g64740	ppi	symmetrical	1.0	affirmative
at1g21240	at4g21390	ppi	symmetrical	1.0	affirmative
at3g10290	at5g20520	ppi	symmetrical	1.0	affirmative
at1g52380	at2g38300	ppi	symmetrical	1.0	affirmative
at2g36530	at4g34460	ppi	symmetrical	1.0	affirmative
at3g18800	at3g63080	ppi	symmetrical	1.0	affirmative
at1g70210	at3g54180	ppi	symmetrical	1.0	affirmative
at5g08050	at5g52420	ppi	symmetrical	1.0	affirmative
at1g07860	at2g45200	ppi	symmetrical	1.0	affirmative
at1g13770	at3g01550	ppi	symmetrical	0.0	affirmative
at1g31420	at5g47530	ppi	symmetrical	1.0	affirmative
at4g01420	at5g07070	ppi	symmetrical	0.0	affirmative
at3g21580	at5g19700	ppi	symmetrical	1.0	affirmative
at1g63110	at3g15710	ppi	symmetrical	1.0	affirmative
at2g04240	at5g41700	ppi	symmetrical	1.0	affirmative
at5g11260	at5g08640	positive_regulation	asymmetrical	1.0	affirmative
at1g47640	at4g15380	ppi	symmetrical	1.0	affirmative
at4g39400	at1g72150	regulation	asymmetrical	1.0	affirmative
at3g60200	at4g00720	ppi	symmetrical	1.0	affirmative
at1g10950	at3g26370	ppi	symmetrical	1.0	affirmative
at1g29060	at4g13530	ppi	symmetrical	1.0	affirmative
at2g20180	at3g02880	inhibition	asymmetrical	1.0	affirmative
at1g01230	at1g27300	ppi	symmetrical	1.0	affirmative
at3g20600	at3g56010	ppi	symmetrical	1.0	affirmative
at1g67470	at1g71330	ppi	symmetrical	1.0	affirmative
at3g20600	at5g24000	ppi	symmetrical	1.0	affirmative
at2g04080	at5g11890	ppi	symmetrical	1.0	affirmative
at1g19700	at2g40000	ppi	symmetrical	1.0	affirmative
at2g40380	at3g29270	ppi	symmetrical	1.0	affirmative
at4g28980	at1g18040	positive_regulation	asymmetrical	1.0	affirmative
at2g35520	at2g41705	ppi	symmetrical	1.0	affirmative
at2g20180	at5g14050	inhibition	asymmetrical	1.0	affirmative
at3g08040	at3g62400	ppi	symmetrical	1.0	affirmative
at4g29450	at4g37680	ppi	symmetrical	1.0	affirmative
at5g14570	at5g49540	ppi	symmetrical	1.0	affirmative
at1g12460	at1g14700	ppi	symmetrical	1.0	affirmative
at4g11470	at5g37050	ppi	symmetrical	1.45530292	affirmative
at1g21240	at5g24000	ppi	symmetrical	1.0	affirmative
at3g10640	at4g29140	ppi	symmetrical	1.0	affirmative
at1g24400	at5g11890	ppi	symmetrical	1.0	affirmative
at1g79780	at5g59650	ppi	symmetrical	1.0	affirmative
at2g42390	at3g13175	ppi	symmetrical	1.0	affirmative
at4g35290	at5g59650	ppi	symmetrical	1.0	affirmative
at2g43970	at4g34110	ppi	symmetrical	1.0	affirmative
at3g10290	at5g42370	ppi	symmetrical	1.0	affirmative
at2g22425	at2g29020	ppi	symmetrical	1.0	affirmative
at1g12460	at5g11890	ppi	symmetrical	1.0	affirmative
at4g29810	at2g43790	phosphorylation	asymmetrical	1.0	affirmative
at4g19865	at5g59650	ppi	symmetrical	1.0	affirmative
at3g29034	at5g23450	ppi	symmetrical	1.0	affirmative
at1g15690	at3g25805	ppi	symmetrical	1.0	affirmative
at3g59700	at3g66654	ppi	symmetrical	1.0	affirmative
at2g33560	at3g53730	ppi	symmetrical	1.0	affirmative
at2g05830	at5g43080	ppi	symmetrical	1.0	affirmative
at2g41010	at3g26090	ppi	symmetrical	1.0	affirmative
at1g21240	at3g47110	ppi	symmetrical	1.0	affirmative
at1g01620	at1g63110	ppi	symmetrical	1.0	affirmative
at3g26090	at5g49630	ppi	symmetrical	1.2545007595	affirmative
at2g26180	at2g35190	ppi	symmetrical	1.0	affirmative
at1g14700	at3g59740	ppi	symmetrical	1.0	affirmative
at1g17280	at2g04080	ppi	symmetrical	1.0	affirmative
at2g20000	at3g11270	ppi	symmetrical	1.0	affirmative
at5g25380	at5g63610	ppi	symmetrical	1.0	affirmative
at4g37680	at5g05170	ppi	symmetrical	1.0	affirmative
at3g14850	at4g20790	ppi	symmetrical	1.0	affirmative
at1g21270	at1g64900	ppi	symmetrical	1.0	affirmative
at1g70300	at5g05410	ppi	symmetrical	1.0	affirmative
at5g37050	at5g55930	ppi	symmetrical	1.0	affirmative
at1g14700	at4g28210	ppi	symmetrical	1.0	affirmative
at1g47670	at4g35950	ppi	symmetrical	1.0	affirmative
at2g18170	at2g04890	phosphorylation	asymmetrical	1.0	affirmative
at2g19190	at3g66654	ppi	symmetrical	1.0	affirmative
at1g66410	at4g36250	ppi	symmetrical	1.0	affirmative
at1g63650	at5g24520	ppi	symmetrical	1.0	affirmative
at1g15150	at1g65690	ppi	symmetrical	1.3016236145	affirmative
at1g51880	at5g06320	ppi	symmetrical	1.0	affirmative
at1g21240	at3g49190	ppi	symmetrical	1.0	affirmative
at3g54020	at4g30850	ppi	symmetrical	1.0	affirmative
at1g59530	at5g37780	ppi	symmetrical	1.0	affirmative
at3g03210	at4g04540	ppi	symmetrical	1.0	affirmative
at1g35580	at3g02520	ppi	symmetrical	1.0	affirmative
at1g71940	at4g25360	ppi	symmetrical	1.0	affirmative
at2g20180	at5g66320	inhibition	asymmetrical	1.0	affirmative
at1g75020	at5g63030	ppi	symmetrical	1.0	affirmative
at1g27300	at4g35580	ppi	symmetrical	1.0	affirmative
at1g63120	at5g48380	ppi	symmetrical	1.0	affirmative
at2g41100	at3g15010	ppi	symmetrical	1.0	affirmative
at2g20180	at4g14360	positive_regulation	asymmetrical	1.0	affirmative
at1g51660	at1g21100	regulation	asymmetrical	1.3375242265	affirmative
at1g57680	at2g26180	ppi	symmetrical	1.0	affirmative
at1g01910	at4g00585	ppi	symmetrical	1.0	affirmative
at1g25490	at1g31870	ppi	symmetrical	1.0	affirmative
at4g33430	at1g70940	regulation	asymmetrical	0.0	affirmative
at4g00150	at5g25170	ppi	symmetrical	1.0	affirmative
at1g51580	at5g17790	ppi	symmetrical	1.0	affirmative
at4g33950	at2g36270	phosphorylation	asymmetrical	1.0	affirmative
at1g04810	at3g54220	ppi	symmetrical	1.0	affirmative
at4g25360	at4g28210	ppi	symmetrical	1.0	affirmative
at2g46830	at4g18390	ppi	symmetrical	1.0	affirmative
at2g01680	at5g63030	ppi	symmetrical	1.0	affirmative
at1g21240	at4g27420	ppi	symmetrical	1.0	affirmative
at1g30270	at5g47100	ppi	symmetrical	1.0	affirmative
at3g05330	at4g20790	ppi	symmetrical	1.0	affirmative
at5g59380	at5g66750	ppi	symmetrical	1.0	affirmative
at4g14455	at4g23220	ppi	symmetrical	2.0247632165000002	affirmative
at2g41400	at5g40420	ppi	symmetrical	1.0	affirmative
at1g70280	at5g49630	ppi	symmetrical	1.0	affirmative
at4g20790	at5g63930	ppi	symmetrical	1.0	affirmative
at5g08139	at5g63770	ppi	symmetrical	1.0	affirmative
at2g39510	at3g13175	ppi	symmetrical	1.0	affirmative
at4g29350	at5g13810	ppi	symmetrical	1.0	affirmative
at1g12220	at5g46330	ppi	symmetrical	1.0	affirmative
at1g10210	at1g60040	phosphorylation	asymmetrical	1.0	affirmative
at3g05360	at3g12180	ppi	symmetrical	1.0	affirmative
at4g29330	at5g47410	ppi	symmetrical	1.0	affirmative
at1g11940	at1g49510	ppi	symmetrical	1.0	affirmative
at4g28910	at5g20900	ppi	symmetrical	1.0	affirmative
at2g22490	at3g19150	ppi	symmetrical	1.0	affirmative
at1g11180	at3g26200	ppi	symmetrical	1.0	affirmative
at1g14700	at3g59030	ppi	symmetrical	1.0	affirmative
at2g20180	at5g56040	positive_regulation	asymmetrical	1.0	affirmative
at1g49850	at5g61010	ppi	symmetrical	1.304133225	affirmative
at3g18800	at4g13266	ppi	symmetrical	1.0	affirmative
at5g40440	at1g05560	regulation	asymmetrical	1.0	affirmative
at2g26180	at5g43460	ppi	symmetrical	1.0	affirmative
at2g21160	at2g29180	ppi	symmetrical	1.0	affirmative
at4g04850	at5g40420	ppi	symmetrical	1.0	affirmative
at1g10210	at5g42380	phosphorylation	asymmetrical	1.0	affirmative
